run_date,mode,ticker,sector,company_news_score,company_news_available,company_headlines,sector_news_score,sector_news_available,sector_headlines,macro_score,macro_event,macro_available,macro_headlines
2026-03-13 00:40,market_scan,BAG,ConsStaples,0.276,True,"49ers acquire DT Osa Odighizuwa for third-round draft pick | 49ers acquire DT Osa Odighizuwa for third-round draft pick | Who Is High Voltage on 'The Masked Singer' Season 14? Clues, Guesses, & Spoilers Revealed! | Drag Race Episode Ten: A Design Challenge Love-Fest | GHIRARDELLI Easter Milk Chocolate Candy Bunnies with Sea Salt Caramel Filling, 4.1 oz Bag~$4.47 After Walmart Cash @ Walmart~Free Pickup Or Delivery With Walmart+ $4.97 (4 replies)",,False,,-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-13 00:40,market_scan,TRN,Industrials,0.478,True,"人気スイーツ「なまくり」から “桜パンチ” と “いちごみるく” が新発売！ | CAYL x New Balance TRN “Slate Grey” | Foreign Facebook pages have been promoting One Nation. It wants them to stop | 花王「melt」、都会の真ん中で森林浴を楽しむ没入型体験スポット「森の香りの美術館」を2026年3月16日より期間限定オープン | Park Bo Gum, Joo Won, Lee Sun Bin, And More Begin Filming For New Historical Action Film",,False,,-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-13 00:41,company_search,IGG,FinServices,0.118,True,"A structure-based mRNA vaccine for Nipah virus in healthy adults: a phase 1 trial | Design of miniprotein inhibitors targeting complement C9 to block membrane attack complex assembly | Isotonic and minimally invasive optical clearing media for live cell imaging ex vivo and in vivo | A dynamic Dif/lncRNA-CR42715/miR-965-3p feedback loop orchestrates toll pathway immunity response in Drosophila | Current global estimates, risk factors, and knowledge gaps for Hepatitis E virus (HEV): A scoping review",0.769,True,"Revolut obtains UK bank license, teases upcoming services | Revolut Wins Long-Awaited Full Banking License in the UK | [Latest] Global Enterprise Agile Planning Market Size/Share Worth USD 1557.9 Million by 2035 at a 13.5% CAGR: Custom Market Insights (Analysis, Outlook, Leaders, Report, Trends, Forecast, Segmentation, Growth Rate, Value, SWOT Analysis)",-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-13 00:41,company_search,FGEN,FinServices,0.0,True,Kyntra Bio to Report Fourth Quarter and Full Year 2025 Financial Results,0.769,True,"Revolut obtains UK bank license, teases upcoming services | Revolut Wins Long-Awaited Full Banking License in the UK | [Latest] Global Enterprise Agile Planning Market Size/Share Worth USD 1557.9 Million by 2035 at a 13.5% CAGR: Custom Market Insights (Analysis, Outlook, Leaders, Report, Trends, Forecast, Segmentation, Growth Rate, Value, SWOT Analysis)",-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-13 00:42,company_search,GAG,Banking,-0.282,True,"Drag Race Episode Ten: A Design Challenge Love-Fest | Overhyped A.I. “Actress” Tilly Norwood Has Made Her Debut With a Music Video (For Some Reason) | Hulu Orders Comedy Pilot ‘Lex,’ About a Reality Star Who Accidentally Films a Murder, From ‘Severance’ Producer Sean Clements | Sen. Foghorn Leghorn Beclowns Himself Attacking CATO Scholar | The Full Trailer for ‘Obsession’ Might Just Ruin Your Day",-0.016,True,"Revolut obtains UK bank license, teases upcoming services | European shares retreat again as Middle East tensions rattle investors | [Latest] Global Enterprise Agile Planning Market Size/Share Worth USD 1557.9 Million by 2035 at a 13.5% CAGR: Custom Market Insights (Analysis, Outlook, Leaders, Report, Trends, Forecast, Segmentation, Growth Rate, Value, SWOT Analysis)",-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-13 17:21,market_scan,,Banking,,False,,0.033,True,"Bowman, Capital Rules for the Real Economy | Opinion: Our banks are still being weaponized. It should be stopped | Revolut obtains UK bank license, teases upcoming services",-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-13 17:21,market_scan,,Insurance,,False,,0.175,True,"What’s up with… Hans Vestberg, open AI infra, Nebius & Nvidia | Bowman, Capital Rules for the Real Economy | Healthcare SaaS Market Size to Hit USD 167.34 Billion by 2035 Owing to the Increasing Digital Healthcare Transformation Globally | SNS Insider",-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-13 17:21,market_scan,,FinServices,,False,,0.457,True,"Production Music Platform Slipstream Buys Megatrax & More Music Deals | Show HN: LegalTech – A curated list of tools and software | What’s up with… Hans Vestberg, open AI infra, Nebius & Nvidia",-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-13 17:21,market_scan,,Pharma,,False,,0.4,True,"Animal Health Partnering Terms and Agreements Report 2026 with Directory of 280 Deals Signed Since 2017 by Company A-Z, Technology Type, Therapy Area, and Development Stage | Nanotechnology Market Research Report 2026-2030: Strategic Initiatives by Industry Leaders and Emerging Nano-Sensor, Composite and Precision Tool Technologies Shape Future Growth | Author Correction: Global, regional, and national burden of chronic respiratory diseases and impact of the COVID-19 pandemic, 1990–2023: a Global Burden of Disease study",-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-13 17:21,market_scan,,Energy,,False,,-0.399,True,"Real Estate Funds Face ‘Terminal Risk’ as Energy Costs Soar | Hydrogen Transition Outlook and Trends Report 2026: An Uptick in Project Activity Took Place Across Q4 2025, with 24 Projects Being Announced, in Comparison to 19 Projects in the Previous Quarter. | Fuel retailers 'losing money' on diesel as prices spike",-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-13 17:21,market_scan,,Mining,,False,,,False,,-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-13 17:21,market_scan,,Chemicals,,False,,0.263,True,"Gujarati edge: Decoding the business instinct | Nanotechnology Market Research Report 2026-2030: Strategic Initiatives by Industry Leaders and Emerging Nano-Sensor, Composite and Precision Tool Technologies Shape Future Growth | The insect apocalypse will kill billions more people than climate change",-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-13 17:21,market_scan,,Materials,,False,,0.19,True,"Skeptical Science New Research for Week #11 2026 | Histatrol (ALK-Abello) Market Research Report 2026: Epidemiology, Pipeline Analysis, Trends, Strategies, & Forecasts, 2020-2025, 2025-2030F, 2035F | Repayments on deep retrofits can cost as much as a second mortgage",-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-13 17:21,market_scan,,Industrials,,False,,,False,,-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-13 17:21,market_scan,,Tech,,False,,0.479,True,Production Music Platform Slipstream Buys Megatrax & More Music Deals | Filtronic: Pioneering Smarter Semiconductor Packaging for UK Defence | Tauranga Business Awards 2026: Defence tech innovator SYOS Aerospace takes top gong,-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-13 17:21,market_scan,,ConsStaples,,False,,,False,,-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-13 17:21,market_scan,,Retail,,False,,0.792,True,"NEW TOUGHBOOK 56 REIMAGINES RUGGED MOBILITY & USABILITY FOR FIELD WORKERS | Bowman, Capital Rules for the Real Economy | India Skin Care Market to Reach USD 5.1 Billion by 2032, Driven by Rising Grooming Awareness and Consumer Beauty Culture | Reports Vyansa Intelligence",-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-13 17:21,market_scan,,ConsDis,,False,,0.771,True,Sell alert! Why this expert is calling time on Harvey Norman shares,-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-13 17:21,market_scan,,Telecoms,,False,,0.445,True,"What’s up with… Hans Vestberg, open AI infra, Nebius & Nvidia | [Latest] Global Enterprise Agile Planning Market Size/Share Worth USD 1557.9 Million by 2035 at a 13.5% CAGR: Custom Market Insights (Analysis, Outlook, Leaders, Report, Trends, Forecast, Segmentation, Growth Rate, Value, SWOT Analysis) | United Kingdom Colocation Data Center Portfolio Analysis Report 2026: Existing & Upcoming White-Floor Space, Current and Future IT Load Capacity, Wholesale and Retail Colocation Pricing 2025-2029",-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-13 17:21,market_scan,,Media,,False,,0.544,True,Production Music Platform Slipstream Buys Megatrax & More Music Deals | Tauranga Business Awards 2026: Defence tech innovator SYOS Aerospace takes top gong | Show HN: LegalTech – A curated list of tools and software,-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-13 17:21,market_scan,,Leisure,,False,,,False,,-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-13 17:21,market_scan,,RealEstate,,False,,0.633,True,Show HN: LegalTech – A curated list of tools and software | Real Estate Funds Face ‘Terminal Risk’ as Energy Costs Soar | Universities have become property businesses. What does that mean for research?,-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-13 17:21,market_scan,,Utilities,,False,,-0.128,True,"Dubai’s road to code: From AI pilots to enterprise deployment | When clouds get hit by drones: As data centres become target of strikes, there is one more critical infrastructure to protect",-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-13 17:21,market_scan,IGG,FinServices,0.12,True,"Thalamic reticular neurons provide cell type-specific modulation of sound processing in the auditory thalamus | Development and validation of a synthetic peptide-based field deployable latex slide agglutination test for detection of Tilapia tilapinevirus | A systematic review of dengue controlled human infection studies: safety, viral kinetics and immunology | Determinants of natural killer cell-mediated antibody dependent cellular cytotoxicity in SARS-CoV-2 antibodies | Cadrenal Therapeutics Highlights Research Supporting 12-LOX Inhibition in Reducing Inflammation in Obesity and Type 2 Diabetes",0.457,True,"Production Music Platform Slipstream Buys Megatrax & More Music Deals | Show HN: LegalTech – A curated list of tools and software | What’s up with… Hans Vestberg, open AI infra, Nebius & Nvidia",-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-13 17:21,market_scan,FGEN,FinServices,0.0,True,Kyntra Bio to Report Fourth Quarter and Full Year 2025 Financial Results,0.457,True,"Production Music Platform Slipstream Buys Megatrax & More Music Deals | Show HN: LegalTech – A curated list of tools and software | What’s up with… Hans Vestberg, open AI infra, Nebius & Nvidia",-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-13 17:21,market_scan,FCH,FinServices,,False,,0.457,True,"Production Music Platform Slipstream Buys Megatrax & More Music Deals | Show HN: LegalTech – A curated list of tools and software | What’s up with… Hans Vestberg, open AI infra, Nebius & Nvidia",-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-13 17:21,market_scan,BAG,ConsStaples,0.53,True,"Breather for hoteliers? LPG supply may resume soon in Bengaluru | Walmart Has Apple AirTag Singles for Just $13.91 Each | Commercial LPG supply to stabilise in 7-10 days: Min | Rajasthan Royals tweak pre-season schedule, full squad camp to begin on March 17 | The Cookie Everyone in South Korea Is Chasing! Fans Queue for the ‘Dubai Chewy Cookie’",,False,,-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-13 17:21,market_scan,TRN,Industrials,0.297,True,Thalamic reticular neurons provide cell type-specific modulation of sound processing in the auditory thalamus | 人気スイーツ「なまくり」から “桜パンチ” と “いちごみるく” が新発売！ | CAYL x New Balance TRN “Slate Grey” | Foreign Facebook pages have been promoting One Nation. It wants them to stop | 花王「melt」、都会の真ん中で森林浴を楽しむ没入型体験スポット「森の香りの美術館」を2026年3月16日より期間限定オープン,,False,,-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
2026-03-14 23:34,market_scan,,Banking,,False,,0.237,True,Crypto Biz: Circle stock defies Wall Street and digital asset selloff | Simon Harris signals interest in Swedish-style savings scheme | Bank Of England Open To Review Stablecoin Ownership Cap Proposal Following Backlash,-0.71,Geopolitical event detected,True,Energy prices ease amid hopes Trump will soon call halt to Iran war
